ps_number,mfg_part_number,name,brand,appliance_type,price,in_stock,rating,review_count,installation_difficulty,source_url
PS285351,WR02X10967,RCA Refrigerator GROMMET AND GASKET Assembly,GE,refrigerator,22.57,True,,,,https://www.partselect.com/PS285351-GE-WR02X10967-GROMMET-AND-GASKET-Assembly.htm
PS312722,WZ5X158D,RCA Refrigerator SCREW-PKG 12,GE,refrigerator,28.51,True,,,,https://www.partselect.com/PS312722-GE-WZ5X158D-SCREW-PKG-12.htm
PS1483094,WR01X10618,RCA Refrigerator SCR 8-18 TPT 1/4,GE,refrigerator,8.06,True,4.0,1,Really Easy,https://www.partselect.com/PS1483094-GE-WR01X10618-SCR-8-18-TPT-1-4.htm
PS1483102,WR01X10626,RCA Refrigerator SCR 8-18 AB HXW 5/4 S,GE,refrigerator,8.06,True,,,,https://www.partselect.com/PS1483102-GE-WR01X10626-SCR-8-18-AB-HXW-5-4-S.htm
PS294616,WR1X1793,RCA Refrigerator Screw,GE,refrigerator,8.06,False,5.0,2,,https://www.partselect.com/PS294616-GE-WR1X1793-Screw.htm
PS294660,WR1X1850,RCA Refrigerator Screw,GE,refrigerator,8.06,True,,,,https://www.partselect.com/PS294660-GE-WR1X1850-Screw.htm
PS11745625,WP8281227,Sharp Refrigerator Screw,Whirlpool,refrigerator,13.45,False,,,,https://www.partselect.com/PS11745625-Whirlpool-WP8281227-Screw.htm
PS11742726,WP488878,Sharp Refrigerator Water Hose Clamp,Whirlpool,refrigerator,7.44,True,,,Really Easy,https://www.partselect.com/PS11742726-Whirlpool-WP488878-Water-Hose-Clamp.htm
PS11742700,WP486692,Sharp Refrigerator Speed Nut,Whirlpool,refrigerator,7.6,True,,,Easy,https://www.partselect.com/PS11742700-Whirlpool-WP486692-Speed-Nut.htm
PS11731320,W10856122,Sharp Refrigerator SCREW,Whirlpool,refrigerator,5.37,True,,,Really Easy,https://www.partselect.com/PS11731320-Whirlpool-W10856122-SCREW.htm
PS11743208,WP61004743,Sharp Refrigerator Bracket Grommet,Whirlpool,refrigerator,7.6,True,,,,https://www.partselect.com/PS11743208-Whirlpool-WP61004743-Bracket-Grommet.htm
PS3529268,6600JB1010A,Kenmore Refrigerator Door Switch,LG,refrigerator,31.51,True,4.8,98,Really Easy,https://www.partselect.com/PS3529268-LG-6600JB1010A-Refrigerator-Door-Switch.htm
PS3533117,AJU72992601,Kenmore Refrigerator Water Inlet Valve Assembly,LG,refrigerator,123.71,True,4.7,16,Easy,https://www.partselect.com/PS3533117-LG-AJU72992601-Water-Inlet-Valve-Assembly.htm
PS10066452,MAN62749601,Kenmore Refrigerator Door Bin,LG,refrigerator,94.89,True,4.7,9,Very Easy,https://www.partselect.com/PS10066452-LG-MAN62749601-Door-Bin.htm
PS11739204,WP2195916K,Kenmore Refrigerator Door Shelf End Cap - Left or Right Side,Whirlpool,refrigerator,10.97,True,3.8,6,Really Easy,https://www.partselect.com/PS11739204-Whirlpool-WP2195916K-Door-Shelf-End-Cap-Left-or-Right-Side.htm
PS11753994,WPW10383615,Kenmore Refrigerator Temperature Sensor,Whirlpool,refrigerator,40.52,True,4.3,4,Really Easy,https://www.partselect.com/PS11753994-Whirlpool-WPW10383615-Refrigerator-Temperature-Sensor.htm
PS2003772,12002355,Kenmore Refrigerator Thermistor,Whirlpool,refrigerator,45.45,True,5.0,5,Easy,https://www.partselect.com/PS2003772-Whirlpool-12002355-Thermistor.htm
PS1765215,240597203,Kenmore Refrigerator Temperature Sensor,Frigidaire,refrigerator,40.47,False,5.0,2,Really Easy,https://www.partselect.com/PS1765215-Frigidaire-240597203-Temperature-Sensor.htm
PS1527511,297110400,Kenmore Refrigerator Temperature Sensor,Frigidaire,refrigerator,65.37,True,,,,https://www.partselect.com/PS1527511-Frigidaire-297110400-Temperature-Sensor.htm
PS11753996,WPW10384183,Kenmore Refrigerator Temperature Sensor,Whirlpool,refrigerator,64.64,True,5.0,1,,https://www.partselect.com/PS11753996-Whirlpool-WPW10384183-Refrigerator-Temperature-Sensor.htm
PS2580944,W10316760,Kenmore Refrigerator THERMISTOR,Whirlpool,refrigerator,102.03,True,4.0,2,Easy,https://www.partselect.com/PS2580944-Whirlpool-W10316760-THERMISTOR.htm
PS11775596,5303918775,Kenmore Refrigerator THERMISTOR,Frigidaire,refrigerator,20.29,True,,,,https://www.partselect.com/PS11775596-Frigidaire-5303918775-THERMISTOR.htm
PS11739131,WP2188819,Kenmore Refrigerator Thermistor,Whirlpool,refrigerator,35.63,True,,,Really Easy,https://www.partselect.com/PS11739131-Whirlpool-WP2188819-Thermistor.htm
PS12374439,AGU75188619,"Kenmore Refrigerator PLATE ASSEMBLY,FRONT",LG,refrigerator,145.29,True,4.7,102,Really Easy,https://www.partselect.com/PS12374439-LG-AGU75188619-PLATE-ASSEMBLY-FRONT.htm
PS11708993,AGU74110902,Kenmore Refrigerator Flipper Assembly,LG,refrigerator,89.96,True,4.8,13,Really Easy,https://www.partselect.com/PS11708993-LG-AGU74110902-Refrigerator-Flipper-Assembly.htm
PS3535435,MEG61899901,Kenmore Refrigerator Door Holder,LG,refrigerator,22.82,False,5.0,5,,https://www.partselect.com/PS3535435-LG-MEG61899901-Door-Holder.htm
PS3495561,297286803,Kenmore Refrigerator Run Capacitor - 120V,Frigidaire,refrigerator,38.37,True,4.5,18,Easy,https://www.partselect.com/PS3495561-Frigidaire-297286803-Run-Capacitor-120V.htm
PS2333670,5304464438,Kenmore Refrigerator Run Capacitor,Frigidaire,refrigerator,53.48,True,4.6,10,Really Easy,https://www.partselect.com/PS2333670-Frigidaire-5304464438-Run-Capacitor.htm
PS11753490,WPW10350564,Kenmore Refrigerator Capacitor,Whirlpool,refrigerator,72.95,True,5.0,1,Really Easy,https://www.partselect.com/PS11753490-Whirlpool-WPW10350564-Capacitor.htm
PS6448046,297286805,Kenmore Refrigerator CAPACITOR-RUN,Frigidaire,refrigerator,37.85,True,,,,https://www.partselect.com/PS6448046-Frigidaire-297286805-CAPACITOR-RUN.htm
PS817298,218909912,Kenmore Refrigerator Run Capacitor,Frigidaire,refrigerator,58.87,True,4.3,3,Really Easy,https://www.partselect.com/PS817298-Frigidaire-218909912-Run-Capacitor.htm
PS2351333,5304470340,Kenmore Refrigerator CAPACITOR,Frigidaire,refrigerator,9.92,True,,,,https://www.partselect.com/PS2351333-Frigidaire-5304470340-CAPACITOR.htm
PS3620482,EAE58905704,"Kenmore Refrigerator CAPACITOR,ELECTRIC APPLI",LG,refrigerator,50.89,True,,,,https://www.partselect.com/PS3620482-LG-EAE58905704-CAPACITOR-ELECTRIC-APPLI.htm
PS12585793,5304518034,Kenmore Refrigerator DEFROST TIMER,Frigidaire,refrigerator,28.03,True,4.6,16,Really Easy,https://www.partselect.com/PS12585793-Frigidaire-5304518034-DEFROST-TIMER.htm
PS2168038,R0168027,Kenmore Refrigerator Defrost Timer,Whirlpool,refrigerator,101.62,True,,,Easy,https://www.partselect.com/PS2168038-Whirlpool-R0168027-Defrost-Timer.htm
PS11738967,WP2166867,Kenmore Refrigerator TIMER-DEF,Whirlpool,refrigerator,111.43,False,,,,https://www.partselect.com/PS11738967-Whirlpool-WP2166867-TIMER-DEF.htm
PS11739634,WP2206934B,Kenmore Refrigerator Door Handle Black,Whirlpool,refrigerator,105.01,True,4.4,8,Really Easy,https://www.partselect.com/PS11739634-Whirlpool-WP2206934B-Door-Handle-Black.htm
PS3408801,242116001,Kenmore Refrigerator BLOCK-HANDLE Mounting,Frigidaire,refrigerator,12.55,True,4.5,2,,https://www.partselect.com/PS3408801-Frigidaire-242116001-BLOCK-HANDLE-Mounting.htm
PS3408784,242110512,Kenmore Refrigerator Door Handle - White,Frigidaire,refrigerator,63.36,True,5.0,1,,https://www.partselect.com/PS3408784-Frigidaire-242110512-Door-Handle-White.htm
PS3528674,5901JA1021A,Kenmore Refrigerator Fan Assembly,LG,refrigerator,11.47,True,5.0,1,Easy,https://www.partselect.com/PS3528674-LG-5901JA1021A-Fan-Assembly.htm
PS3522934,4403JJ3001A,Kenmore Refrigerator Connector Assembly,LG,refrigerator,20.34,False,,,,https://www.partselect.com/PS3522934-LG-4403JJ3001A-Connector-Assembly.htm
PS16744849,W11606660,Kenmore Refrigerator TRIM-DOOR,Whirlpool,refrigerator,16.34,True,5.0,1,,https://www.partselect.com/PS16744849-Whirlpool-W11606660-TRIM-DOOR.htm
PS12349362,W11214888,Kenmore Refrigerator Front Drawer Trim,Whirlpool,refrigerator,38.92,True,4.5,2,,https://www.partselect.com/PS12349362-Whirlpool-W11214888-Front-Drawer-Trim.htm
PS17216313,W11678258,Kenmore Refrigerator TRIM-SHELF DOOR WHITE,Whirlpool,refrigerator,38.08,True,1.0,1,,https://www.partselect.com/PS17216313-Whirlpool-W11678258-TRIM-SHELF-DOOR-WHITE.htm
PS16875810,W11652042,Kenmore Refrigerator LATCH-BIN,Whirlpool,refrigerator,22.86,True,5.0,1,,https://www.partselect.com/PS16875810-Whirlpool-W11652042-LATCH-BIN.htm
PS1146891,241613502,Kenmore Refrigerator Control-humidity,Frigidaire,refrigerator,35.3,True,,,,https://www.partselect.com/PS1146891-Frigidaire-241613502-Control-humidity.htm
PS1146890,241613501,Kenmore Refrigerator Control-humidity,Frigidaire,refrigerator,10.12,True,,,,https://www.partselect.com/PS1146890-Frigidaire-241613501-Control-humidity.htm
PS11745972,WP842177,Kenmore Refrigerator Freezer Door Key,Whirlpool,refrigerator,7.91,True,5.0,2,,https://www.partselect.com/PS11745972-Whirlpool-WP842177-Freezer-Door-Key.htm
PS11739045,WP2182195,Kenmore Refrigerator Cam Assembly,Whirlpool,refrigerator,9.75,False,,,,https://www.partselect.com/PS11739045-Whirlpool-WP2182195-Cam-Assembly.htm
PS11712030,MFC62829801,"Kenmore Refrigerator LEVER,DISPENSER",LG,refrigerator,4.64,False,,,,https://www.partselect.com/PS11712030-LG-MFC62829801-LEVER-DISPENSER.htm
PS284493,WR02X10034,Kenmore Refrigerator LATCH CMK FRAME,GE,refrigerator,13.47,False,,,,https://www.partselect.com/PS284493-GE-WR02X10034-LATCH-CMK-FRAME.htm
PS288279,WR10X10003,Kenmore Refrigerator STRIKE & COVER Assembly BK,GE,refrigerator,11.15,False,,,,https://www.partselect.com/PS288279-GE-WR10X10003-STRIKE-COVER-Assembly-BK.htm
PS288369,WR11X157,Kenmore Refrigerator LATCH EVAP,GE,refrigerator,1.48,False,,,,https://www.partselect.com/PS288369-GE-WR11X157-LATCH-EVAP.htm
PS288372,WR11X170,Kenmore Refrigerator LEVER Assembly White,GE,refrigerator,16.0,False,,,,https://www.partselect.com/PS288372-GE-WR11X170-LEVER-Assembly-White.htm
PS3618757,AJL72911502,Kenmore Refrigerator Water Reservoir,LG,refrigerator,64.98,True,5.0,2,,https://www.partselect.com/PS3618757-LG-AJL72911502-Refrigerator-Water-Reservoir.htm
PS11756280,WPW10558424,Kenmore Refrigerator Ice Container,Whirlpool,refrigerator,226.89,True,,,,https://www.partselect.com/PS11756280-Whirlpool-WPW10558424-Ice-Container.htm
PS12725377,MJM62864602,"Kenmore Refrigerator TANK,WATER",LG,refrigerator,50.89,True,,,,https://www.partselect.com/PS12725377-LG-MJM62864602-TANK-WATER.htm
PS3535951,MJM61904702,"Kenmore Refrigerator Tank,Water",LG,refrigerator,111.25,True,5.0,1,,https://www.partselect.com/PS3535951-LG-MJM61904702-Tank-Water.htm
PS358548,4317824,Kenmore Refrigerator Power Cord Kit,Whirlpool,refrigerator,26.84,True,5.0,1,Really Easy,https://www.partselect.com/PS358548-Whirlpool-4317824-Power-Cord-Kit.htm
PS899529,241516901,Kenmore Refrigerator Power Cord,Frigidaire,refrigerator,26.24,False,,,,https://www.partselect.com/PS899529-Frigidaire-241516901-Power-Cord.htm
PS10060242,297366805,Kenmore Refrigerator CORD,Frigidaire,refrigerator,55.43,True,,,,https://www.partselect.com/PS10060242-Frigidaire-297366805-CORD.htm
PS11732736,3903-001003,Kenmore Refrigerator Power Cord,Samsung,refrigerator,66.88,True,,,,https://www.partselect.com/PS11732736-Samsung-3903-001003-Power-Cord.htm
PS16227180,241516904,Kenmore Refrigerator CORD-SERVICE,Frigidaire,refrigerator,38.77,True,,,,https://www.partselect.com/PS16227180-Frigidaire-241516904-CORD-SERVICE.htm
PS11750904,WPW10242407,Kenmore Refrigerator Power Cord,Whirlpool,refrigerator,50.77,True,,,,https://www.partselect.com/PS11750904-Whirlpool-WPW10242407-Power-Cord.htm
PS11761038,EAD61445253,Kenmore Refrigerator POWER CORD ASSEMBLY,LG,refrigerator,99.92,True,,,,https://www.partselect.com/PS11761038-LG-EAD61445253-POWER-CORD-ASSEMBLY.htm
PS11710020,EAD61445236,Kenmore Refrigerator POWER CORD ASSEMBLY,LG,refrigerator,68.39,True,,,,https://www.partselect.com/PS11710020-LG-EAD61445236-POWER-CORD-ASSEMBLY.htm
PS12364192,242096815,Kenmore Refrigerator PAN-DELI,Frigidaire,refrigerator,171.24,True,,,,https://www.partselect.com/PS12364192-Frigidaire-242096815-PAN-DELI.htm
PS11707980,ADJ74092101,"Kenmore Refrigerator DUCT ASSEMBLY,INSULATION",LG,refrigerator,166.96,False,,,,https://www.partselect.com/PS11707980-LG-ADJ74092101-DUCT-ASSEMBLY-INSULATION.htm
PS11728090,W10844267,Kenmore Refrigerator HOUSING,Whirlpool,refrigerator,126.19,True,5.0,1,,https://www.partselect.com/PS11728090-Whirlpool-W10844267-HOUSING.htm
PS3518271,3110JA1096A,"Kenmore Refrigerator Case,Display",LG,refrigerator,32.76,True,1.0,1,Really Easy,https://www.partselect.com/PS3518271-LG-3110JA1096A-Case-Display.htm
PS12348915,W11194438,Kenmore Refrigerator HOUSING,Whirlpool,refrigerator,121.21,True,3.0,2,,https://www.partselect.com/PS12348915-Whirlpool-W11194438-HOUSING.htm
PS12745732,W11434460,Kenmore Refrigerator HOUSING,Whirlpool,refrigerator,16.06,True,,,,https://www.partselect.com/PS12745732-Whirlpool-W11434460-HOUSING.htm
PS12745464,W11416813,Kenmore Refrigerator HOUSING,Whirlpool,refrigerator,46.68,True,,,,https://www.partselect.com/PS12745464-Whirlpool-W11416813-HOUSING.htm
PS11738681,WP13005706,Kenmore Refrigerator Dispenser Funnel Chute - Grey,Whirlpool,refrigerator,149.1,True,,,,https://www.partselect.com/PS11738681-Whirlpool-WP13005706-Dispenser-Funnel-Chute-Grey.htm
PS3409460,5303918484,Kenmore Refrigerator CHUTE,Frigidaire,refrigerator,25.97,True,3.0,2,,https://www.partselect.com/PS3409460-Frigidaire-5303918484-CHUTE.htm
PS11738679,WP13005704W,Kenmore Refrigerator Dispenser Funnel Chute - White,Whirlpool,refrigerator,172.25,False,,,,https://www.partselect.com/PS11738679-Whirlpool-WP13005704W-Dispenser-Funnel-Chute-White.htm
PS4704374,W10261263,Kenmore Refrigerator DEFLECTOR,Whirlpool,refrigerator,9.41,True,,,,https://www.partselect.com/PS4704374-Whirlpool-W10261263-DEFLECTOR.htm
PS298629,WR2X7784,Kenmore Refrigerator DEFLECTOR,GE,refrigerator,33.11,False,,,,https://www.partselect.com/PS298629-GE-WR2X7784-DEFLECTOR.htm
PS299219,WR2X8660,Kenmore Refrigerator REFLECTOR,GE,refrigerator,6.06,False,,,,https://www.partselect.com/PS299219-GE-WR2X8660-REFLECTOR.htm
PS17818707,697532566,SMEG Refrigerator Parts Of Ice Cube Box,SMEG,refrigerator,133.8,True,,,,https://www.partselect.com/PS17818707-SMEG-697532566-Parts-Of-Ice-Cube-Box.htm
PS17819923,754132328,Gasket,SMEG,refrigerator,13.87,True,,,,https://www.partselect.com/PS17819923-SMEG-754132328-Gasket.htm
PS17819986,754133178,Top Profile,SMEG,refrigerator,52.03,True,,,,https://www.partselect.com/PS17819986-SMEG-754133178-Top-Profile.htm
PS17820091,758975406,Water Pipe,SMEG,refrigerator,5.95,True,,,,https://www.partselect.com/PS17820091-SMEG-758975406-Water-Pipe.htm
PS17820154,760392174,Bottle Shelf,SMEG,refrigerator,78.01,True,,,,https://www.partselect.com/PS17820154-SMEG-760392174-Bottle-Shelf.htm
PS17820305,762172867,Cover Sensor,SMEG,refrigerator,21.35,True,,,,https://www.partselect.com/PS17820305-SMEG-762172867-Cover-Sensor.htm
PS17820637,765170435,Rubber Valve,SMEG,refrigerator,5.95,True,,,,https://www.partselect.com/PS17820637-SMEG-765170435-Rubber-Valve.htm
PS17820664,765510819,Top,SMEG,refrigerator,100.48,True,,,,https://www.partselect.com/PS17820664-SMEG-765510819-Top.htm
PS17821920,811652258,Main Board Gr S1 K56300ne,SMEG,refrigerator,119.0,False,,,,https://www.partselect.com/PS17821920-SMEG-811652258-Main-Board-Gr-S1-K56300ne.htm
PS17822772,875850375,Letter M Plate,SMEG,refrigerator,7.81,True,,,,https://www.partselect.com/PS17822772-SMEG-875850375-Letter-M-Plate.htm
PS11739755,WP2218132K,Roper Refrigerator Meat Drawer,Whirlpool,refrigerator,112.78,True,5.0,22,Really Easy,https://www.partselect.com/PS11739755-Whirlpool-WP2218132K-Meat-Drawer.htm
PS16221212,W11497323,Roper Refrigerator PAN-SNACK,Whirlpool,refrigerator,121.76,True,5.0,25,Really Easy,https://www.partselect.com/PS16221212-Whirlpool-W11497323-PAN-SNACK.htm
PS11754563,WPW10421486,Roper Refrigerator Door Shelf Retainer Bar,Whirlpool,refrigerator,71.61,True,4.3,19,Really Easy,https://www.partselect.com/PS11754563-Whirlpool-WPW10421486-Door-Shelf-Retainer-Bar.htm
PS11739110,WP2188234,"Roper Refrigerator Shelf, Flip-Up",Whirlpool,refrigerator,48.29,True,5.0,4,,https://www.partselect.com/PS11739110-Whirlpool-WP2188234-Shelf-Flip-Up.htm
PS372050,4388538,Roper Refrigerator Shelf Support Stud - White,Whirlpool,refrigerator,25.52,True,4.8,10,Easy,https://www.partselect.com/PS372050-Whirlpool-4388538-Shelf-Support-Stud-White.htm
PS11742839,WP548049,Roper Refrigerator Light Bulb - 40W,Whirlpool,refrigerator,52.43,True,5.0,2,,https://www.partselect.com/PS11742839-Whirlpool-WP548049-Light-Bulb-40W.htm
PS11744483,WP7403P172-60,Roper Refrigerator Selector Switch,Whirlpool,refrigerator,69.79,False,,,,https://www.partselect.com/PS11744483-Whirlpool-WP7403P172-60-Selector-Switch.htm
PS376600,482469,Roper Refrigerator Evaporator Fan Motor Kit,Whirlpool,refrigerator,80.06,True,4.4,5,Easy,https://www.partselect.com/PS376600-Whirlpool-482469-Evaporator-Fan-Motor-Kit.htm
PS11745205,WP819470,Roper Refrigerator Cold Control Thermostat,Whirlpool,refrigerator,101.32,True,4.3,3,Really Easy,https://www.partselect.com/PS11745205-Whirlpool-WP819470-Cold-Control-Thermostat.htm
PS364082,4357293,Roper Refrigerator Gate Support - Right Hand,Whirlpool,refrigerator,44.31,False,,,,https://www.partselect.com/PS364082-Whirlpool-4357293-Gate-Support-Right-Hand.htm
PS11739004,WP2174798,Roper Refrigerator Floor,Whirlpool,refrigerator,15.07,False,,,,https://www.partselect.com/PS11739004-Whirlpool-WP2174798-Floor.htm
PS3632518,3-24898-007,Roper Refrigerator Breather Vent Plug,Whirlpool,refrigerator,9.68,False,,,,https://www.partselect.com/PS3632518-Whirlpool-3-24898-007-Breather-Vent-Plug.htm
PS11739541,WP2200936,"Roper Refrigerator Hole Plug, Handle (Bisque)",Whirlpool,refrigerator,6.32,False,,,,https://www.partselect.com/PS11739541-Whirlpool-WP2200936-Hole-Plug-Handle-Bisque.htm
PS2580802,W10309988,Roper Refrigerator Compressor Kit,Whirlpool,refrigerator,343.4,True,,,,https://www.partselect.com/PS2580802-Whirlpool-W10309988-Compressor-Kit.htm
PS12348053,W11167901,Roper Refrigerator GRILLE,Whirlpool,refrigerator,66.39,True,,,,https://www.partselect.com/PS12348053-Whirlpool-W11167901-GRILLE.htm
PS2377717,W10283947,Roper Refrigerator GRILLE,Whirlpool,refrigerator,72.75,False,,,,https://www.partselect.com/PS2377717-Whirlpool-W10283947-GRILLE.htm
PS734991,240535201,Door Rack White,Frigidaire,refrigerator,32.89,True,4.8,18,Really Easy,https://www.partselect.com/PS734991-Frigidaire-240535201-Door-Rack-White.htm
PS735092,240535001,Tappan Refrigerator Door Rack Freezer,Frigidaire,refrigerator,38.11,True,5.0,1,Easy,https://www.partselect.com/PS735092-Frigidaire-240535001-Door-Rack-Freezer.htm
PS735098,240535301,Tappan Refrigerator Door Rack,Frigidaire,refrigerator,36.07,True,4.0,1,Easy,https://www.partselect.com/PS735098-Frigidaire-240535301-Door-Rack.htm
PS427282,218147701,Tappan Refrigerator Crisper Drawer Frame,Frigidaire,refrigerator,91.35,False,,,Really Easy,https://www.partselect.com/PS427282-Frigidaire-218147701-Crisper-Drawer-Frame.htm
PS9492364,240360906,Tappan Refrigerator Wire Shelf,Frigidaire,refrigerator,81.25,True,,,Really Easy,https://www.partselect.com/PS9492364-Frigidaire-240360906-Wire-Shelf.htm
PS460028,5303282284,Tappan Refrigerator Table-Type Freezer Wire Shelf,Frigidaire,refrigerator,77.28,True,1.5,2,,https://www.partselect.com/PS460028-Frigidaire-5303282284-Table-Type-Freezer-Wire-Shelf.htm
PS428881,218809701,Tappan Refrigerator Door Rack Support - Left Side,Frigidaire,refrigerator,34.19,False,,,,https://www.partselect.com/PS428881-Frigidaire-218809701-Door-Rack-Support-Left-Side.htm
PS1526413,241685201,Tappan Refrigerator Cam Drive,Frigidaire,refrigerator,33.08,True,,,Easy,https://www.partselect.com/PS1526413-Frigidaire-241685201-Cam-Drive.htm
PS1991244,241726501,Tappan Refrigerator Drive Bar,Frigidaire,refrigerator,45.26,True,4.0,1,,https://www.partselect.com/PS1991244-Frigidaire-241726501-Drive-Bar.htm
PS2349842,5304469402,Tappan Refrigerator Ice Maker Shut-Off Lever Cam,Frigidaire,refrigerator,21.38,False,,,,https://www.partselect.com/PS2349842-Frigidaire-5304469402-Ice-Maker-Shut-Off-Lever-Cam.htm
PS1526588,241734201,Tappan Refrigerator FRONT-ICE CONTAINER,Frigidaire,refrigerator,67.85,False,5.0,1,Really Easy,https://www.partselect.com/PS1526588-Frigidaire-241734201-FRONT-ICE-CONTAINER.htm
PS1525788,218493101,Tappan Refrigerator Screw - Hex Washer Head,Frigidaire,refrigerator,11.41,True,,,,https://www.partselect.com/PS1525788-Frigidaire-218493101-Screw-Hex-Washer-Head.htm
PS1526411,241685001,Tappan Refrigerator Auger Nut,Frigidaire,refrigerator,16.46,True,5.0,1,Easy,https://www.partselect.com/PS1526411-Frigidaire-241685001-Auger-Nut.htm
PS457038,5303211506,Tappan Refrigerator CONTROL-TEMPERATURE,Frigidaire,refrigerator,110.58,False,,,,https://www.partselect.com/PS457038-Frigidaire-5303211506-CONTROL-TEMPERATURE.htm
PS468972,5303917629,Tappan Refrigerator Defrost Thermostat,Frigidaire,refrigerator,11.24,False,,,,https://www.partselect.com/PS468972-Frigidaire-5303917629-Defrost-Thermostat.htm
PS471639,5304410440,Tappan Refrigerator CONTROL-TEMPERATURE,Frigidaire,refrigerator,54.96,False,,,,https://www.partselect.com/PS471639-Frigidaire-5304410440-CONTROL-TEMPERATURE.htm
PS467698,5303323480,Tappan Refrigerator Door Shelf End Cap - Right Side,Frigidaire,refrigerator,23.12,True,5.0,3,Really Easy,https://www.partselect.com/PS467698-Frigidaire-5303323480-Door-Shelf-End-Cap-Right-Side.htm
